Year_Month,LTC_Home,LTC_Home_Number,City,PHU,1st_dose_percentage_staff_vaccination_rate,2nd_dose_percentage_staff_vaccination_rate
2021-10,Chartwell Ballycliffe Long Term Care Residence,2658,Ajax,DURHAM,0.9,0.87
2021-10,Chartwell Wynfield Long Term Care Residence,2885,Oshawa,DURHAM,1,0.97
2021-10,Extendicare Oshawa,2439,Oshawa,DURHAM,1,0.99
2021-10,Fairview Lodge,M522,Whitby,DURHAM,0.96,0.91
2021-10,Glen Hill Strathaven,2605,Bowmanville,DURHAM,0.96,0.95
2021-10,Glen Hill Terrace,3053,Whitby,DURHAM,0.97,0.96
2021-10,Hillsdale Estates,M539,Oshawa,DURHAM,0.95,0.9
2021-10,Hillsdale Terraces,M630,Oshawa,DURHAM,0.96,0.91
2021-10,Lakeview Manor,M546,Beaverton,DURHAM,1,0.96
2021-10,Orchard Villa,2693,Pickering,DURHAM,1,0.99
2021-10,Port Perry Place,2629,Port Perry,DURHAM,1,0.97
2021-10,ReachView Village,2635,Uxbridge,DURHAM,1,0.97
2021-10,Sunnycrest Nursing Home,1013,Whitby,DURHAM,1,0.99
2021-10,The Village of Taunton Mills,2902,Whitby,DURHAM,1,0.93
2021-10,Thorntonview,2534,Oshawa,DURHAM,1,0.97
2021-10,Winbourne Park,2871,Ajax,DURHAM,0.97,0.95
2021-10,Caressant Care Bourget,1160,Bourget,EASTERN ONTARIO,1,1
2021-10,Centre d'Accueil Roger Seguin,2988,Clarence Creek,EASTERN ONTARIO,0.94,0.89
2021-10,Champlain Long Term Care Residence,925,L'orignal,EASTERN ONTARIO,1,1
2021-10,Dundas Manor Nursing Home,2674,Winchester,EASTERN ONTARIO,1,1
2021-10,Foyer St-Viateur Nursing Home,2746,Limoges,EASTERN ONTARIO,0.94,0.91
2021-10,Glen-Stor-Dun Lodge,M529,Cornwall,EASTERN ONTARIO,0.95,0.89
2021-10,Heartwood,2088,Cornwall,EASTERN ONTARIO,1,0.98
2021-10,Lancaster Long Term Care Residence,2680,Lancaster,EASTERN ONTARIO,1,0.94
2021-10,Maxville Manor,3000,Maxville,EASTERN ONTARIO,0.97,0.94
2021-10,Parisien Manor,1131,Cornwall,EASTERN ONTARIO,1,0.98
2021-10,Pinecrest (Plantagenet),2797,Plantagenet,EASTERN ONTARIO,1,0.97
2021-10,Residence Prescott et Russell,M567,Hawkesbury,EASTERN ONTARIO,0.96,0.87
2021-10,Sandfield Place,2778,Cornwall,EASTERN ONTARIO,1,1
2021-10,St. Jacques Nursing Home,2691,Embrun,EASTERN ONTARIO,1,0.96
2021-10,St. Joseph's Continuing Care Centre,3012,Cornwall,EASTERN ONTARIO,0.95,0.92
2021-10,The Palace,2642,Alexandria,EASTERN ONTARIO,0.97,0.97
2021-10,Tsiionkwanonhsote,2800,Akwesasne,EASTERN ONTARIO,0.96,0.87
2021-10,Woodland Villa,2743,Long Sault,EASTERN ONTARIO,1,1
2021-10,Brucelea Haven Long Term Care Home - Corporation of the County of Bruce,M507,Walkerton,GREY-BRUCE,0.94,0.83
2021-10,Country Lane Long Term Care Residence,1027,Chatsworth,GREY-BRUCE,1,0.93
2021-10,Elgin Abbey Nursing Home,2725,Chesley,GREY-BRUCE,0.96,0.96
2021-10,Errinrung Long Term Care Home,2513,Thornbury,GREY-BRUCE,0.98,0.98
2021-10,Gateway Haven Long Term Care Home,M526,Wiarton,GREY-BRUCE,0.95,0.91
2021-10,Georgian Heights,2638,Owen Sound,GREY-BRUCE,1,1
2021-10,Golden Dawn Nursing Home,2705,Lion's Head,GREY-BRUCE,0.85,0.85
2021-10,Grey Gables Home for the Aged,M606,Markdale,GREY-BRUCE,0.99,0.96
2021-10,Hanover Care Centre,2770,Hanover,GREY-BRUCE,1,0.98
2021-10,Lee Manor Home,M549,Owen Sound,GREY-BRUCE,0.93,0.89
2021-10,Maple View,2690,Owen Sound,GREY-BRUCE,1,1
2021-10,Meaford Long Term Care - a peopleCare Community,2612,Meaford,GREY-BRUCE,1,0.99
2021-10,Parkview Manor Health Care Centre,1053,Chesley,GREY-BRUCE,1,0.95
2021-10,Pinecrest Manor,2600,Lucknow,GREY-BRUCE,1,0.96
2021-10,Rockwood Terrace Home for the Aged,M570,Durham,GREY-BRUCE,0.92,0.86
2021-10,Southampton Care Centre,2597,Southampton,GREY-BRUCE,0.96,0.96
2021-10,Summit Place,2624,Owen Sound,GREY-BRUCE,1,1
2021-10,The Village Seniors Community,2599,Hanover,GREY-BRUCE,1,1
2021-10,Trillium Court,2773,Kincardine,GREY-BRUCE,1,1
2021-10,Anson Place Care Centre,2786,Hagersville,HALDIMAND-NORFOLK,1,0.93
2021-10,Cedarwood Village,2768,Simcoe,HALDIMAND-NORFOLK,1,0.97
2021-10,Delhi Long Term Care Centre,2660,Delhi,HALDIMAND-NORFOLK,1,0.9
2021-10,Dover Cliffs,1056,Port Dover,HALDIMAND-NORFOLK,1,1
2021-10,Edgewater Gardens Long Term Care Centre,2963,Dunnville,HALDIMAND-NORFOLK,1,0.95
2021-10,Gardenview Long Term Care Home,2961,Townsend,HALDIMAND-NORFOLK,0.92,0.82
2021-10,Grandview Lodge / Dunnville,M532,Dunnville,HALDIMAND-NORFOLK,0.92,0.89
2021-10,Norview Lodge,M624,Simcoe,HALDIMAND-NORFOLK,0.95,0.86
2021-10,The Norfolk Hospital Nursing Home,2621,Simcoe,HALDIMAND-NORFOLK,0.84,0.66
2021-10,Burnbrae Gardens Long Term Care Residence,2686,Campbellford,HALIBURTON KAWARTHA PR,0.94,0.92
2021-10,Caressant Care Lindsay Nursing Home,2701,Lindsay,HALIBURTON KAWARTHA PR,1,0.99
2021-10,Caressant Care on McLaughlin Road,2916,Lindsay,HALIBURTON KAWARTHA PR,1,0.99
2021-10,Case Manor Care Community,958,Bobcaygeon,HALIBURTON KAWARTHA PR,0.93,0.86
2021-10,Extendicare Cobourg,2851,Cobourg,HALIBURTON KAWARTHA PR,0.99,0.98
2021-10,Extendicare Haliburton,2644,Haliburton,HALIBURTON KAWARTHA PR,1,1
2021-10,Extendicare Kawartha Lakes,2838,Lindsay,HALIBURTON KAWARTHA PR,0.98,0.98
2021-10,Extendicare Port Hope,2925,Port Hope,HALIBURTON KAWARTHA PR,0.99,0.99
2021-10,Fenelon Court,2850,Fenelon Falls,HALIBURTON KAWARTHA PR,1,0.98
2021-10,Frost Manor,2703,Lindsay,HALIBURTON KAWARTHA PR,1,0.97
2021-10,Golden Plough Lodge,M531,Cobourg,HALIBURTON KAWARTHA PR,0.96,0.95
2021-10,Highland Wood,3030,Haliburton,HALIBURTON KAWARTHA PR,0.95,0.94
2021-10,Hyland Crest,2639,Minden,HALIBURTON KAWARTHA PR,0.98,0.91
2021-10,Hope Street Terrace,3050,Minden,HALIBURTON KAWARTHA PR,1,0.96
2021-10,Maplewood,2717,Brighton,HALIBURTON KAWARTHA PR,1,1
2021-10,Pinecrest Nursing Home (Bobcaygeon),2731,Bobcaygeon,HALIBURTON KAWARTHA PR,0.89,0.83
2021-10,Regency Long Term Care Home,2511,Port Hope,HALIBURTON KAWARTHA PR,1,0.99
2021-10,Streamway Villa,2666,Cobourg,HALIBURTON KAWARTHA PR,1,1
2021-10,Victoria Manor Home for the Aged,M589,Lindsay,HALIBURTON KAWARTHA PR,0.96,0.94
2021-10,Warkworth Place,2803,Warkworth,HALIBURTON KAWARTHA PR,1,1
2021-10,Allendale,M536,Milton,HALTON,0.96,0.88
2021-10,Bennett Health Care Centre,2816,Georgetown,HALTON,0.99,0.99
2021-10,Billings Court Manor,2938,Burlington,HALTON,0.93,0.91
2021-10,CAMA Woodlands Nursing Home,2774,Burlington,HALTON,0.97,0.94
2021-10,Chartwell Brant Centre Long Term Care Residence,2900,Burlington,HALTON,1,0.99
2021-10,Chartwell Waterford Long Term Care Residence,2908,Oakville,HALTON,1,0.99
2021-10,Creek Way Village,M623,Burlington,HALTON,0.97,0.95
2021-10,Extendicare Halton Hills,2892,Georgetown,HALTON,1,1
2021-10,Burloak,2857,Burlington,HALTON,1,1
2021-10,Hampton Terrace Care Centre,2846,Burlington,HALTON,1,1
2021-10,Maple Villa Long Term Care Centre,2408,Burlington,HALTON,0.98,0.97
2021-10,Mount Nemo Christian Nursing Home,2577,Burlington,HALTON,0.93,0.88
2021-10,Northridge,2862,Oakville,HALTON,1,1
2021-10,Post Inn Village,M620,Oakville,HALTON,0.96,0.93
2021-10,The Village of Tansley Woods,2854,Burlington,HALTON,0.98,0.98
2021-10,Wellington Park Care Centre,1023,Burlington,HALTON,1,0.98
2021-10,West Oak Village,2870,Oakville,HALTON,1,0.99
2021-10,Wyndham Manor Long Term Care Centre,2910,Oakville,HALTON,1,1
2021-10,Alexander Place,2861,Waterdown,HAMILTON,0.99,0.99
2021-10,Arbour Creek Long-Term Care Centre,2930,Hamilton,HAMILTON,0.93,0.92
2021-10,BayWoods Place,2581,Hamilton,HAMILTON,1,0.99
2021-10,Blackadar Continuing Care Centre,2641,Dundas,HAMILTON,1,1
2021-10,Chartwell Willowgrove Long Term Care Residence,2921,Ancaster,HAMILTON,1,0.99
2021-10,Clarion Nursing Home,2721,Stoney Creek,HAMILTON,1,0.97
2021-10,Dundurn Place Care Centre,2739,Hamilton,HAMILTON,1,0.99
2021-10,Extendicare Hamilton,2858,Hamilton,HAMILTON,1,1
2021-10,Grace Villa Nursing Home,2741,Hamilton,HAMILTON,0.96,0.91
2021-10,Hamilton Continuing Care,2706,Hamilton,HAMILTON,1,0.97
2021-10,Heritage Green Nursing Home,2776,Stoney Creek,HAMILTON,0.91,0.83
2021-10,Idlewyld Manor,2931,Hamilton,HAMILTON,1,0.97
2021-10,Macassa  Lodge,M552,Hamilton,HAMILTON,0.98,0.96
2021-10,Orchard Terrace Care Centre,2477,Stoney Creek,HAMILTON,0.94,0.9
2021-10,Parkview Nursing Centre,2700,Hamilton,HAMILTON,0.98,0.97
2021-10,Pine Villa Nursing Home,2750,Stoney Creek,HAMILTON,1,1
2021-10,Queen's Garden,2853,Hamilton,HAMILTON,1,1
2021-10,Regina Gardens,2922,Hamilton,HAMILTON,1,0.99
2021-10,Ridgeview,2849,Stoney Creek,HAMILTON,1,0.97
2021-10,Shalom Village Nursing Home,2775,Hamilton,HAMILTON,0.99,0.97
2021-10,"St. Joseph's Villa, Dundas",2975,Dundas,HAMILTON,1,0.95
2021-10,St. Peter's Residence at Chedoke,2927,Hamilton,HAMILTON,0.99,0.95
2021-10,The Meadows,2844,Ancaster,HAMILTON,0.98,0.96
2021-10,The Village of Wentworth Heights,2841,Hamilton,HAMILTON,0.97,0.97
2021-10,The Wellington Nursing Home,2784,Hamilton,HAMILTON,0.98,0.96
2021-10,Victoria Gardens Long Term Care,2806,Hamilton,HAMILTON,0.97,0.92
2021-10,Wentworth Lodge,M592,Dundas,HAMILTON,0.96,0.94
2021-10,Belmont Long Term Care Facility,2901,Belleville,HASTINGS PRINCE EDWARD,0.97,0.95
2021-10,Caressant Care Marmora,2718,Marmora,HASTINGS PRINCE EDWARD,0.96,0.93
2021-10,Crown Ridge Place,2787,Trenton,HASTINGS PRINCE EDWARD,0.94,0.88
2021-10,E. J. McQuigge Lodge,2668,Cannifton,HASTINGS PRINCE EDWARD,1,1
2021-10,H.J. McFarland Memorial Home,M556,Picton,HASTINGS PRINCE EDWARD,0.95,0.93
2021-10,Hallowell House,891,Picton,HASTINGS PRINCE EDWARD,1,0.98
2021-10,Hastings Centennial Manor,M537,Bancroft,HASTINGS PRINCE EDWARD,0.91,0.89
2021-10,Hastings Manor Home for the Aged,M538,Belleville,HASTINGS PRINCE EDWARD,0.98,0.96
2021-10,Kentwood Park,893,Picton,HASTINGS PRINCE EDWARD,0.97,0.97
2021-10,Moira Place Long-Term Care Home,2977,Tweed,HASTINGS PRINCE EDWARD,1,0.94
2021-10,Stirling Manor Nursing Home,2470,Stirling,HASTINGS PRINCE EDWARD,0.93,0.89
2021-10,Trent Valley Lodge,2337,Trenton,HASTINGS PRINCE EDWARD,0.9,0.86
2021-10,West Lake Terrace,997,Picton,HASTINGS PRINCE EDWARD,1,0.98
2021-10,Westgate Lodge Nursing Home,2623,Belleville,HASTINGS PRINCE EDWARD,0.98,0.97
2021-10,Blue Water Rest Home,2987,Zurich,HURON-PERTH,0.99,0.97
2021-10,Braemar Retirement Centre,2788,Wingham,HURON-PERTH,0.93,0.89
2021-10,Caressant Care Listowel Nursing Home,2664,Listowel,HURON-PERTH,0.98,0.94
2021-10,Exeter Villa,2749,Exeter,HURON-PERTH,0.98,0.98
2021-10,Greenwood Court,3023,Stratford,HURON-PERTH,1,1
2021-10,Hillside Manor,1975,Stratford,HURON-PERTH,1,0.98
2021-10,Huronlea Home for the Aged,M601,Brussels,HURON-PERTH,1,0.95
2021-10,Huronview Home for the Aged,M541,Clinton,HURON-PERTH,0.98,0.92
2021-10,Kingsway Lodge Nursing Home,2726,St. Marys,HURON-PERTH,1,0.98
2021-10,Knollcrest Lodge,2996,Milverton,HURON-PERTH,0.9,0.88
2021-10,Maitland Manor,965,Goderich,HURON-PERTH,1,1
2021-10,Mitchell Nursing Home,2689,Mitchell,HURON-PERTH,0.97,0.97
2021-10,Queensway Long Term Care Home,933,Hensall,HURON-PERTH,1,1
2021-10,Ritz Lutheran Villa,3007,Mitchell,HURON-PERTH,0.98,0.97
2021-10,Seaforth Long Term Care Home,1135,Seaforth,HURON-PERTH,1,0.99
2021-10,Spruce Lodge Home for the Aged,M575,Stratford,HURON-PERTH,0.98,0.97
2021-10,The Fordwich Village Nursing Home,995,Fordwich,HURON-PERTH,1,1
2021-10,Wildwood Care Centre,2802,St. Marys,HURON-PERTH,1,1
2021-10,Arbour Heights,2982,Kingston,KINGSTON FRONTENAC L & A,1,1
2021-10,Extendicare Kingston,2616,Kingston,KINGSTON FRONTENAC L & A,0.99,0.99
2021-10,Fairmount Home for the Aged,M521,Glenburnie,KINGSTON FRONTENAC L & A,0.97,0.95
2021-10,Friendly Manor Nursing Home,934,Deseronto,KINGSTON FRONTENAC L & A,1,0.97
2021-10,Helen Henderson Nursing Home,2728,Amherstview,KINGSTON FRONTENAC L & A,1,0.99
2021-10,Lennox and Addington County General Hospital,7089,Napanee,KINGSTON FRONTENAC L & A,1,1
2021-10,Pine Meadow Nursing Home,2796,Northbrook,KINGSTON FRONTENAC L & A,1,0.94
2021-10,Providence Manor,3005,Kingston,KINGSTON FRONTENAC L & A,1,1
2021-10,Rideaucrest Home,M569,Kingston,KINGSTON FRONTENAC L & A,0.95,0.92
2021-10,The John M. Parrott Centre,M625,Napanee,KINGSTON FRONTENAC L & A,0.98,0.94
2021-10,The Village Green Nursing Home,2681,Selby,KINGSTON FRONTENAC L & A,0.97,0.93
2021-10,Trillium Retirement and Care Community,2790,Kingston,KINGSTON FRONTENAC L & A,0.99,0.99
2021-10,Afton Park Place Long Term Care Community,2872,Sarnia,LAMBTON,0.98,0.92
2021-10,Fiddick's Nursing Home,2673,Petrolia,LAMBTON,0.99,0.97
2021-10,Lambton Meadowview Villa,M547,Petrolia,LAMBTON,0.95,0.88
2021-10,Marshall Gowland Manor,M613,Sarnia,LAMBTON,0.98,0.93
2021-10,North Lambton Lodge,M559,Forest,LAMBTON,1,0.96
2021-10,Sumac Lodge,2573,Sarnia,LAMBTON,1,0.98
2021-10,Trillium Villa Nursing Home,2217,Sarnia,LAMBTON,1,0.99
2021-10,Twin Lakes Terrace Long Term Care Community,2889,Sarnia,LAMBTON,1,1
2021-10,Vision Nursing Home,2659,Sarnia,LAMBTON,1,0.98
2021-10,Watford Quality Care Centre,2652,Watford,LAMBTON,1,1
2021-10,Almonte Country Haven,2692,Almonte,"LEEDS,GRENVILLE,LANARK",1,1
2021-10,Bayfield Manor,2772,Kemptville,"LEEDS,GRENVILLE,LANARK",1,1
2021-10,Broadview Nursing Centre,2684,Smiths Falls,"LEEDS,GRENVILLE,LANARK",0.81,0.77
2021-10,Carveth Care Centre,2683,Gananoque,"LEEDS,GRENVILLE,LANARK",0.96,0.94
2021-10,Fairview Manor,2973,Almonte,"LEEDS,GRENVILLE,LANARK",0.99,0.96
2021-10,Hilltop Manor Nursing Home (Merrickville),2645,Merrickville,"LEEDS,GRENVILLE,LANARK",0.99,0.98
2021-10,Kemptville District Hospital,7073,Kemptville,"LEEDS,GRENVILLE,LANARK",0.97,0.96
2021-10,Lanark Lodge,M548,Perth,"LEEDS,GRENVILLE,LANARK",1,0.98
2021-10,Maple View Lodge,M554,Athens,"LEEDS,GRENVILLE,LANARK",0.99,0.96
2021-10,Perth Community Care Centre,962,Perth,"LEEDS,GRENVILLE,LANARK",0.99,0.97
2021-10,Rosebridge Manor,2671,Jasper,"LEEDS,GRENVILLE,LANARK",1,1
2021-10,Sherwood Park Manor,2640,Brockville,"LEEDS,GRENVILLE,LANARK",0.94,0.9
2021-10,St. Lawrence Lodge,M576,Brockville,"LEEDS,GRENVILLE,LANARK",0.95,0.91
2021-10,Stoneridge Manor,2637,Carleton Place,"LEEDS,GRENVILLE,LANARK",0.99,0.97
2021-10,Wellington House Nursing Home,2807,Prescott,"LEEDS,GRENVILLE,LANARK",1,0.99
2021-10,Babcock Community Care Centre,2626,Wardsville,MIDDLESEX-LONDON,0.94,0.9
2021-10,Chartwell London Long Term Care Residence,2919,London,MIDDLESEX-LONDON,1,1
2021-10,Chartwell Parkhill Long Term Care Residence,2632,Parkhill,MIDDLESEX-LONDON,1,0.98
2021-10,Chelsey Park,2655,London,MIDDLESEX-LONDON,0.99,0.99
2021-10,Country Terrace,907,Komoka,MIDDLESEX-LONDON,0.99,0.99
2021-10,Craigholme,2622,Ailsa Craig,MIDDLESEX-LONDON,0.97,0.91
2021-10,Dearness Home for Senior Citizens,M514,London,MIDDLESEX-LONDON,0.99,0.97
2021-10,Earls Court Village,3047,London,MIDDLESEX-LONDON,0.99,0.91
2021-10,Elmwood Place,3054,London,MIDDLESEX-LONDON,1,0.98
2021-10,Extendicare London,2173,London,MIDDLESEX-LONDON,1,0.99
2021-10,Henley Place,3045,London,MIDDLESEX-LONDON,0.99,0.99
2021-10,Kensington Village,2729,London,MIDDLESEX-LONDON,0.99,0.97
2021-10,McCormick Home,2965,London,MIDDLESEX-LONDON,0.98,0.95
2021-10,McGarrell Place,2964,London,MIDDLESEX-LONDON,1,0.99
2021-10,Meadow Park (London),2643,London,MIDDLESEX-LONDON,1,1
2021-10,Middlesex Terrace,1030,Delaware,MIDDLESEX-LONDON,0.97,0.95
2021-10,Mount Hope Centre for Long Term Care,C596,London,MIDDLESEX-LONDON,1,0.96
2021-10,Oneida Nation of the Thames Long-Term Care Home (Tsi' Nu: yoyantle' Na' Tuhuwati,3042,Southwold,MIDDLESEX-LONDON,0.98,0.97
2021-10,peopleCare Oakcrossing London,2980,London,MIDDLESEX-LONDON,0.96,0.92
2021-10,Sprucedale Care Centre,2946,Strathroy,MIDDLESEX-LONDON,0.94,0.93
2021-10,Strathmere Lodge,M627,Strathroy,MIDDLESEX-LONDON,0.94,0.92
2021-10,The Village of Glendale Crossing,2979,London,MIDDLESEX-LONDON,0.86,0.85
2021-10,Westmount Gardens Long Term Care Home,2878,London,MIDDLESEX-LONDON,1,1
2021-10,"Albright Gardens Homes, Incorporated",2983,Beamsville,NIAGARA,0.94,0.9
2021-10,Bella Senior Care Residences,2890,Niagara Falls,NIAGARA,0.95,0.89
2021-10,Crescent Park Lodge,2587,Fort Erie,NIAGARA,0.97,0.94
2021-10,Deer Park Villa,M611,Grimsby,NIAGARA,0.97,0.97
2021-10,Douglas H. Rapelje Lodge,M604,Welland,NIAGARA,1,0.95
2021-10,Extendicare St. Catharines,2321,St. Catharines,NIAGARA,0.99,0.99
2021-10,Foyer Richelieu Welland,3022,Welland,NIAGARA,0.97,0.94
2021-10,Garden City Manor,2364,St. Catharines,NIAGARA,1,1
2021-10,Gilmore Lodge,M528,Fort Erie,NIAGARA,1,1
2021-10,Heidehof Long Term Care Home,2960,St. Catharines,NIAGARA,0.98,0.96
2021-10,Kilean Lodge,1866,Grimsby,NIAGARA,1,1
2021-10,Linhaven,M551,St. Catharines,NIAGARA,1,0.99
2021-10,Maple Park Lodge,2891,Fort Erie,NIAGARA,1,0.97
2021-10,Mennonite Brethren Senior Citizens Home,3016,St. Catharines,NIAGARA,0.96,0.91
2021-10,Millennium Trail Manor,2948,Niagara Falls,NIAGARA,1,0.93
2021-10,"Niagara Health System, Welland Hospital Site, Extended Care Unit",2607,Welland,NIAGARA,0.93,0.89
2021-10,Niagara Ina Grafton Gage Village,2994,St. Catharines,NIAGARA,0.97,0.94
2021-10,Niagara Long Term Care Residence,2618,Niagara-On-The-Lake,NIAGARA,1,1
2021-10,Northland Pointe,M610,Port Colborne,NIAGARA,1,0.99
2021-10,Oakwood Park Lodge,2661,Niagara Falls,NIAGARA,1,0.97
2021-10,Pleasant Manor Retirement Village,2799,Virgil,NIAGARA,0.98,0.96
2021-10,R. H. Lawson Eventide Home,2991,Niagara Falls,NIAGARA,0.93,0.88
2021-10,Royal Rose Place,3049,Welland,NIAGARA,0.96,0.96
2021-10,Shalom Manor Long Term Care Home,3009,Grimsby,NIAGARA,0.9,0.88
2021-10,The Henley House,2909,St. Catharines,NIAGARA,0.97,0.96
2021-10,The Meadows of Dorchester,M515,Niagara Falls,NIAGARA,1,0.99
2021-10,The Woodlands of Sunset,M617,Welland,NIAGARA,1,0.99
2021-10,Tufford Nursing Home,2711,St. Catharines,NIAGARA,1,0.99
2021-10,United Mennonite Home,2951,Vineland,NIAGARA,0.9,0.84
2021-10,Upper Canada Lodge,M587,Niagara-On-The-Lake,NIAGARA,1,0.97
2021-10,Valley Park Lodge,2737,Niagara Falls,NIAGARA,1,1
2021-10,West Park Health Centre,1500,St. Catharines,NIAGARA,1,1
2021-10,Algonquin Nursing Home,3052,Mattawa,NORTH BAY-PARRY SOUND,0.97,0.91
2021-10,Au Chateau,M502,Sturgeon Falls,NORTH BAY-PARRY SOUND,1,1
2021-10,Belvedere Heights,M503,Parry Sound,NORTH BAY-PARRY SOUND,0.94,0.91
2021-10,Cassellholme,M509,North Bay,NORTH BAY-PARRY SOUND,0.91,0.89
2021-10,Eastholme Home for the Aged,M517,Powassan,NORTH BAY-PARRY SOUND,0.98,0.91
2021-10,Lakeland Long Term Care (Eldcap),2966,Parry Sound,NORTH BAY-PARRY SOUND,0.99,0.99
2021-10,Lakeland Long Term Care Services,2958,Parry Sound,NORTH BAY-PARRY SOUND,0.99,0.99
2021-10,Nipissing Manor Nursing Care Center,920,Corbeil,NORTH BAY-PARRY SOUND,0.98,0.93
2021-10,The West Nipissing General Hospital,7069,Sturgeon Falls,NORTH BAY-PARRY SOUND,0.95,0.91
2021-10,Waters Edge Care Community,2598,North Bay,NORTH BAY-PARRY SOUND,0.98,0.97
2021-10,Atikokan General Hospital,2756,Atikokan,NORTHWESTERN,0.98,0.9
2021-10,Wiigwas Elder and Senior Care,2620,Kenora,NORTHWESTERN,0.97,0.93
2021-10,EMO Health Centre,2831,Emo,NORTHWESTERN,0.92,0.9
2021-10,Northwood Lodge,M607,Red Lake,NORTHWESTERN,1,0.98
2021-10,Pinecrest (Kenora),M563,Kenora,NORTHWESTERN,1,0.97
2021-10,Princess Court,M608,Dryden,NORTHWESTERN,0.99,0.91
2021-10,Rainy River Health Centre,2820,Rainy River,NORTHWESTERN,0.98,0.98
2021-10,Rainycrest,3033,Fort Frances,NORTHWESTERN,0.96,0.92
2021-10,William A. 'Bill' George Extended Care Facility,2785,Sioux Lookout,NORTHWESTERN,1,1
2021-10,Carleton Lodge,M508,Nepean,OTTAWA,0.98,0.97
2021-10,Carlingview Manor,2420,Ottawa,OTTAWA,1,0.99
2021-10,Centre d'Accueil Champlain,M511,Vanier,OTTAWA,0.97,0.96
2021-10,Élisabeth-Bruyère Residence,2759,Ottawa,OTTAWA,1,0.96
2021-10,Extendicare Laurier Manor,2665,Gloucester,OTTAWA,1,1
2021-10,Extendicare Medex,2579,Ottawa,OTTAWA,0.98,0.96
2021-10,Extendicare New Orchard Lodge,2302,Ottawa,OTTAWA,1,1
2021-10,Extendicare Starwood,2485,Nepean,OTTAWA,1,1
2021-10,Extendicare West End Villa,2709,Ottawa,OTTAWA,1,1
2021-10,Forest Hill,2834,Kanata,OTTAWA,1,1
2021-10,Garden Terrace,2882,Kanata,OTTAWA,0.99,0.99
2021-10,Garry J. Armstrong Home,M622,Ottawa,OTTAWA,0.99,0.98
2021-10,Glebe Centre,2811,Ottawa,OTTAWA,1,0.99
2021-10,Granite Ridge Care Community,2879,Stittsville,OTTAWA,1,0.99
2021-10,Hillel Lodge (The Bess and Moe Greenberg Family),3029,Ottawa,OTTAWA,0.96,0.95
2021-10,Longfields Manor,2845,Nepean,OTTAWA,0.99,0.99
2021-10,Madonna Care Community,2974,Orleans,OTTAWA,0.98,0.98
2021-10,Manoir Marochel,2867,Ottawa,OTTAWA,1,0.98
2021-10,Montfort,2886,Ottawa,OTTAWA,1,0.93
2021-10,Peter D. Clark Centre,M609,Ottawa,OTTAWA,0.86,0.84
2021-10,Residence Saint-Louis,3013,Ottawa,OTTAWA,0.99,0.97
2021-10,Royal Ottawa Place,2933,Ottawa,OTTAWA,1,1
2021-10,Sarsfield Colonial Home,943,Sarsfield,OTTAWA,0.93,0.93
2021-10,St. Patrick's Home,3015,Ottawa,OTTAWA,0.98,0.97
2021-10,The Perley and Rideau Veterans' Health Centre,3025,Ottawa,OTTAWA,1,1
2021-10,The Salvation Army Ottawa Grace Manor,2873,Ottawa,OTTAWA,1,0.98
2021-10,Township of Osgoode Care Centre,2747,Metcalfe,OTTAWA,0.99,0.99
2021-10,Villa Marconi,2818,Ottawa,OTTAWA,0.98,0.96
2021-10,Burton Manor,2953,Brampton,PEEL,1,1
2021-10,Camilla Care Community,2472,Mississauga,PEEL,0.98,0.97
2021-10,Cawthra Gardens,2912,Mississauga,PEEL,1,1
2021-10,Chartwell Wenleigh Long Term Care Residence,2833,Mississauga,PEEL,1,0.99
2021-10,Cooksville Care Centre,2124,Mississauga,PEEL,1,0.97
2021-10,Erin Mills Lodge Nursing Home,2736,Mississauga,PEEL,1,1
2021-10,Extendicare Brampton,2847,Brampton,PEEL,1,0.99
2021-10,Extendicare Mississauga,2884,Mississauga,PEEL,0.99,0.98
2021-10,Faith Manor Nursing Home,2745,Brampton,PEEL,0.98,0.96
2021-10,Grace Manor,2942,Brampton,PEEL,0.98,0.95
2021-10,Hawthorn Woods Care Community,2887,Brampton,PEEL,0.98,0.97
2021-10,King Nursing Home,901,Bolton,PEEL,0.94,0.93
2021-10,Malton Village Long Term Care Centre,M618,Mississauga,PEEL,0.86,0.82
2021-10,Maple Grove Care Community,2911,Brampton,PEEL,1,0.99
2021-10,Mississauga Long Term Care Facility,1078,Mississauga,PEEL,0.96,0.88
2021-10,Peel Manor,M562,Brampton,PEEL,0.95,0.92
2021-10,Sheridan Villa,M572,Mississauga,PEEL,0.95,0.88
2021-10,Silverthorn Care Community,2956,Mississauga,PEEL,1,0.98
2021-10,Streetsville Care Community,2648,Mississauga,PEEL,1,0.97
2021-10,Tall Pines Long Term Care Centre,M616,Brampton,PEEL,0.91,0.88
2021-10,The Village of Erin Meadows,2881,Mississauga,PEEL,0.98,0.95
2021-10,The Village of Sandalwood Park,2859,Brampton,PEEL,1,1
2021-10,Tullamore Care Community,963,Brampton,PEEL,1,0.98
2021-10,Tyndall Nursing Home,2656,Mississauga,PEEL,0.96,0.91
2021-10,Vera M. Davis Community Care Centre,2734,Bolton,PEEL,1,0.96
2021-10,Villa Forum,2855,Mississauga,PEEL,0.98,0.98
2021-10,Woodhall Park Care Community,2928,Brampton,PEEL,1,0.98
2021-10,Yee Hong Centre - Mississauga,2920,Mississauga,PEEL,1,1
