_id,LHIN,Home Name,Licensing Home Number,Address1,Address2,City,Postal,Phone,Fax,Email,Website,CCAC (no longer exist),Home Administrator Admin First Name,Admin Last Name,Licensee,Management Firm,Home Type (Sector),Licensed Beds,Approved Short Stay Beds (Beds are not operated as short stay under Covid Guidelines),Resident's Council,Family Council,Accreditation,Home Designated Under French Language Services Act,home_profile_link_EN,home_inspection_link_EN,home_inspection_link_FR,home_profile_link_FR,vaccine_data_home_name,1st_dose_percentage_staff_vaccination_rate,2nd_dose_percentage_staff_vaccination_rate,vaccine_data_date,wait_times_EN,wait_times_FR,placement_coordinator_EN,placement_coordinator_FR,hccss_phone_EN,hccss_tty_EN,hccss_phone_FR,hccss_tty_FR,hvac_designated_cooling_areas,hvac_resident_rooms,year_of_construction,hvac_rooms,hvac_date,latest_inspection_type,latest_inspection_link_EN,latest_inspection_datestamp,latest_inspection_date,latest_inspection_link_FR,x,y
2899,Central East,Chartwell Trilogy Long Term Care Residence,2899,340 McCowan Road,null,Scarborough,M1J3P4,416-443-1074 ,416-386-0464,smaraj@chartwell.com,http://chartwell.com/long-term-care-homes/chartwell-trilogy-long-term-care-residence,null,Shoma,Maraj,Trilogy LTC Inc.,null,For-Profit,197,null,YES,YES,YES,NO,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=2899&tab=0,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=2899&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=2899&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=2899&tab=0,Chartwell Trilogy Long Term Care Residence,1,0.98,2021-10-31,http://healthcareathome.ca/centraleast/en/Getting-care/Getting-Long-Term-Care/Wait-List,http://healthcareathome.ca/centraleast/fr/Obtenir-des-soins/Soins-de-longue-duree/Liste-d-attente,http://healthcareathome.ca/centraleast/en/Getting-care/Getting-Long-Term-Care/Eligibility-and-Admission,http://healthcareathome.ca/centraleast/fr/Obtenir-des-soins/Soins-de-longue-duree/Admissibilite-et-admission,1-800-263-3877,null,1 800 263-3877,null,Yes,No,2003,197,2021-12-06,Critical Incident Inspection,http://publicreporting.ltchomes.net/en-ca/File.aspx?RecID=28288&FacilityID=20505,2021-11-30,2021-09-07,http://publicreporting.ltchomes.net/fr-ca/File.aspx?RecID=28288&FacilityID=20505,-79.238642445,43.7384853070001
2902,Central East,The Village of Taunton Mills,2902,3800 Brock Street North,null,Whitby,L1R3A5,905-666-3156 X6803,905-666-9601,dan.kennedy@schlegelvillages.com,http://www.schlegelvillages.com,null,Daniel,Kennedy,Schlegel Villages Inc.,null,For-Profit,120,null,YES,YES,YES,NO,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=2902&tab=0,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=2902&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=2902&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=2902&tab=0,The Village of Taunton Mills,1,1,2021-11-30,http://healthcareathome.ca/centraleast/en/Getting-care/Getting-Long-Term-Care/Wait-List,http://healthcareathome.ca/centraleast/fr/Obtenir-des-soins/Soins-de-longue-duree/Liste-d-attente,http://healthcareathome.ca/centraleast/en/Getting-care/Getting-Long-Term-Care/Eligibility-and-Admission,http://healthcareathome.ca/centraleast/fr/Obtenir-des-soins/Soins-de-longue-duree/Admissibilite-et-admission,1-800-263-3877,null,1 800 263-3877,null,Yes,Yes,2003,96,2021-12-06,Critical Incident Inspection  with Order(s) of the Inspector,http://publicreporting.ltchomes.net/en-ca/File.aspx?RecID=28592&FacilityID=20554,2021-11-30,2021-10-21,http://publicreporting.ltchomes.net/fr-ca/File.aspx?RecID=28592&FacilityID=20554,-78.958258971,43.9131270500001
2903,Central East,Centennial Place Long-Term Care Home,2903,2 Centennial Lane North,null,Millbrook,L0A1G0,705-932-4464 ,705-932-4473,cpadmin@aoninc.com,http://www.centennialplace.com/,null,Debbie,Look,Centennial Place Millbrook Inc.,null,For-Profit,128,null,YES,NO,YES,NO,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=2903&tab=0,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=2903&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=2903&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=2903&tab=0,Centennial Place Long-Term Care Home,1,1,2021-11-30,http://healthcareathome.ca/centraleast/en/Getting-care/Getting-Long-Term-Care/Wait-List,http://healthcareathome.ca/centraleast/fr/Obtenir-des-soins/Soins-de-longue-duree/Liste-d-attente,http://healthcareathome.ca/centraleast/en/Getting-care/Getting-Long-Term-Care/Eligibility-and-Admission,http://healthcareathome.ca/centraleast/fr/Obtenir-des-soins/Soins-de-longue-duree/Admissibilite-et-admission,1-800-263-3877,null,1 800 263-3877,null,Yes,No,2003,112,2021-12-06,Complaints Inspection,http://publicreporting.ltchomes.net/en-ca/File.aspx?RecID=28392&FacilityID=20078,2021-11-30,2021-09-21,http://publicreporting.ltchomes.net/fr-ca/File.aspx?RecID=28392&FacilityID=20078,-78.447754628,44.1562996160001
2906,Central East,Fieldstone Commons Care Community,2906,1000 Ellesmere Road,null,Scarborough,M1P5G2,416-291-0222 ,416-291-4476,umang.kare@siennaliving.ca,http://www.leisureworld.ca,null,Umang,Khare,2063414 Ontario Limited as General Partner of 2063414 Investment LP,null,For-Profit,224,null,YES,YES,YES,NO,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=2906&tab=0,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=2906&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=2906&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=2906&tab=0,Fieldstone Commons Care Community,1,1,2021-11-30,http://healthcareathome.ca/centraleast/en/Getting-care/Getting-Long-Term-Care/Wait-List,http://healthcareathome.ca/centraleast/fr/Obtenir-des-soins/Soins-de-longue-duree/Liste-d-attente,http://healthcareathome.ca/centraleast/en/Getting-care/Getting-Long-Term-Care/Eligibility-and-Admission,http://healthcareathome.ca/centraleast/fr/Obtenir-des-soins/Soins-de-longue-duree/Admissibilite-et-admission,1-800-263-3877,null,1 800 263-3877,null,Yes,No,2003,179,2021-12-06,Complaints Inspection,http://publicreporting.ltchomes.net/en-ca/File.aspx?RecID=28434&FacilityID=20292,2021-11-30,2021-09-16,http://publicreporting.ltchomes.net/fr-ca/File.aspx?RecID=28434&FacilityID=20292,-79.2779312599999,43.7672859100001
2916,Central East,Caressant Care on McLaughlin Road,2916,114 McLaughlin Road,null,Lindsay,K9V6L1,705-324-0300 ,705-324-6949,adminmclaughlin@caressantcare.com,http://caressantcare.com/?portfolio=caressant-care-mclaughlin-road,null,Kimberly,Ryley,Caressant-Care Nursing and Retirement Homes Limited,null,For-Profit,96,null,YES,YES,YES,NO,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=2916&tab=0,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=2916&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=2916&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=2916&tab=0,Caressant Care on McLaughlin Road,1,1,2021-11-30,http://healthcareathome.ca/centraleast/en/Getting-care/Getting-Long-Term-Care/Wait-List,http://healthcareathome.ca/centraleast/fr/Obtenir-des-soins/Soins-de-longue-duree/Liste-d-attente,http://healthcareathome.ca/centraleast/en/Getting-care/Getting-Long-Term-Care/Eligibility-and-Admission,http://healthcareathome.ca/centraleast/fr/Obtenir-des-soins/Soins-de-longue-duree/Admissibilite-et-admission,1-800-263-3877,null,1 800 263-3877,null,Yes,No,2003,78,2021-12-06,Complaints Inspection,http://publicreporting.ltchomes.net/en-ca/File.aspx?RecID=27441&FacilityID=20066,2021-11-30,2021-04-13,http://publicreporting.ltchomes.net/fr-ca/File.aspx?RecID=27441&FacilityID=20066,-78.7608185459999,44.3445988340001
2925,Central East,Extendicare Port Hope,2925,360 Croft Street,null,Port Hope,L1A4K8,905-885-1266 ,905-885-5328,cnh_porthope@extendicare.com,http://www.extendicare.com/facilities/porthope/accountability.htm,null,Jeff,Donovan,Extendicare (Canada) Inc.,null,For-Profit,128,null,YES,YES,YES,NO,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=2925&tab=0,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=2925&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=2925&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=2925&tab=0,Extendicare Port Hope,1,1,2021-11-30,http://healthcareathome.ca/centraleast/en/Getting-care/Getting-Long-Term-Care/Wait-List,http://healthcareathome.ca/centraleast/fr/Obtenir-des-soins/Soins-de-longue-duree/Liste-d-attente,http://healthcareathome.ca/centraleast/en/Getting-care/Getting-Long-Term-Care/Eligibility-and-Admission,http://healthcareathome.ca/centraleast/fr/Obtenir-des-soins/Soins-de-longue-duree/Admissibilite-et-admission,1-800-263-3877,null,1 800 263-3877,null,Yes,No,2003,128,2021-12-06,Complaints Inspection,http://publicreporting.ltchomes.net/en-ca/File.aspx?RecID=28443&FacilityID=20596,2021-11-30,2021-09-01,http://publicreporting.ltchomes.net/fr-ca/File.aspx?RecID=28443&FacilityID=20596,-78.284144059,43.96724219
2934,Central East,Yee Hong Centre - Scarborough Finch,2934,60 Scottfield Drive,null,Scarborough,M1S5T7,416-321-3000 X5100,416-321-0034,scarborough.finch@yeehong.com,http://www.yeehong.com,null,Lloyd,del Rosario,Yee Hong Centre for Geriatric Care,null,Non-Profit,250,null,YES,YES,YES,NO,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=2934&tab=0,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=2934&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=2934&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=2934&tab=0,Yee Hong Centre - Scarborough Finch,1,1,2021-11-30,http://healthcareathome.ca/centraleast/en/Getting-care/Getting-Long-Term-Care/Wait-List,http://healthcareathome.ca/centraleast/fr/Obtenir-des-soins/Soins-de-longue-duree/Liste-d-attente,http://healthcareathome.ca/centraleast/en/Getting-care/Getting-Long-Term-Care/Eligibility-and-Admission,http://healthcareathome.ca/centraleast/fr/Obtenir-des-soins/Soins-de-longue-duree/Admissibilite-et-admission,1-800-263-3877,null,1 800 263-3877,null,Yes,Yes,2004,250,2021-12-06,Critical Incident Inspection  with Order(s) of the Inspector,http://publicreporting.ltchomes.net/en-ca/File.aspx?RecID=28393&FacilityID=20607,2021-11-30,2021-09-22,http://publicreporting.ltchomes.net/fr-ca/File.aspx?RecID=28393&FacilityID=20607,-79.254544957,43.8086491180001
2935,Central East,St. Joseph's at Fleming,2935,659 Brealey Drive,null,Peterborough,K9K2R8,705-743-4744 ,705-743-7532,crodd@sjfltc.com,http://www.stjosephsatfleming.com,null,Carol,Rodd,St. Joseph's at Fleming,null,Non-Profit,200,null,YES,YES,YES,NO,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=2935&tab=0,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=2935&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=2935&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=2935&tab=0,St. Joseph's at Fleming,1,1,2021-11-30,http://healthcareathome.ca/centraleast/en/Getting-care/Getting-Long-Term-Care/Wait-List,http://healthcareathome.ca/centraleast/fr/Obtenir-des-soins/Soins-de-longue-duree/Liste-d-attente,http://healthcareathome.ca/centraleast/en/Getting-care/Getting-Long-Term-Care/Eligibility-and-Admission,http://healthcareathome.ca/centraleast/fr/Obtenir-des-soins/Soins-de-longue-duree/Admissibilite-et-admission,1-800-263-3877,null,1 800 263-3877,null,Yes,Yes,2004,192,2021-12-06,Critical Incident Inspection,http://publicreporting.ltchomes.net/en-ca/File.aspx?RecID=28316&FacilityID=20618,2021-11-30,2021-09-08,http://publicreporting.ltchomes.net/fr-ca/File.aspx?RecID=28316&FacilityID=20618,-78.3698264129999,44.2687756390001
2941,Central East,Hellenic Home - Scarborough,2941,2411 Lawrence Avenue East,null,Scarborough,M1P4X1,416-654-7718 X3103,416-850-6764,ppergantis@hellenichome.org,http://www.hellenichome.org/,null,Poli,Pergantis,Hellenic Home for the Aged Inc.,null,Non-Profit,128,null,YES,YES,YES,NO,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=2941&tab=0,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=2941&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=2941&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=2941&tab=0,Hellenic Home - Scarborough,1,1,2021-11-30,http://healthcareathome.ca/centraleast/en/Getting-care/Getting-Long-Term-Care/Wait-List,http://healthcareathome.ca/centraleast/fr/Obtenir-des-soins/Soins-de-longue-duree/Liste-d-attente,http://healthcareathome.ca/centraleast/en/Getting-care/Getting-Long-Term-Care/Eligibility-and-Admission,http://healthcareathome.ca/centraleast/fr/Obtenir-des-soins/Soins-de-longue-duree/Admissibilite-et-admission,1-800-263-3877,null,1 800 263-3877,null,Yes,Yes,2004,128,2021-12-06,Complaints Inspection,http://publicreporting.ltchomes.net/en-ca/File.aspx?RecID=27897&FacilityID=20622,2021-11-30,2021-06-21,http://publicreporting.ltchomes.net/fr-ca/File.aspx?RecID=27897&FacilityID=20622,-79.274554058,43.7493742070001
2944,Central East,Mon Sheong Scarborough Long Term Care Centre,2944,2030 McNicoll Avenue,null,Scarborough,M1V5P4,416-291-3898 ,416-297-8322,alanhui@monsheong.org,http://www.monsheong.org,null,Alan,Hui,Mon Sheong Foundation,null,Non-Profit,160,null,YES,YES,YES,NO,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=2944&tab=0,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=2944&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=2944&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=2944&tab=0,Mon Sheong Scarborough Long Term Care Centre,1,1,2021-11-30,http://healthcareathome.ca/centraleast/en/Getting-care/Getting-Long-Term-Care/Wait-List,http://healthcareathome.ca/centraleast/fr/Obtenir-des-soins/Soins-de-longue-duree/Liste-d-attente,http://healthcareathome.ca/centraleast/en/Getting-care/Getting-Long-Term-Care/Eligibility-and-Admission,http://healthcareathome.ca/centraleast/fr/Obtenir-des-soins/Soins-de-longue-duree/Admissibilite-et-admission,1-800-263-3877,null,1 800 263-3877,null,Yes,Yes,2004,160,2021-12-06,Critical Incident Inspection,http://publicreporting.ltchomes.net/en-ca/File.aspx?RecID=27109&FacilityID=20630,2021-11-30,2021-02-26,http://publicreporting.ltchomes.net/fr-ca/File.aspx?RecID=27109&FacilityID=20630,-79.2999909709999,43.813096117
3001,Central East,Tony Stacey Centre for Veterans' Care,3001,59 Lawson Road,null,Toronto,M1C2J1,416-284-9235 ,416-284-7169,info@tonystaceycentre.ca,http://www.tonystaceycentre.ca,null,Melissa,Elliott,Royal Canadian Legion District 'D' Care Centres,null,Non-Profit,100,null,YES,NO,NO,NO,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=C542&tab=0,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=C542&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=C542&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=C542&tab=0,Tony Stacey Centre for Veterans' Care,1,1,2021-11-30,http://healthcareathome.ca/centraleast/en/Getting-care/Getting-Long-Term-Care/Wait-List,http://healthcareathome.ca/centraleast/fr/Obtenir-des-soins/Soins-de-longue-duree/Liste-d-attente,http://healthcareathome.ca/centraleast/en/Getting-care/Getting-Long-Term-Care/Eligibility-and-Admission,http://healthcareathome.ca/centraleast/fr/Obtenir-des-soins/Soins-de-longue-duree/Admissibilite-et-admission,1-800-263-3877,null,1 800 263-3877,null,Yes,Yes,1976,50,2021-12-06,Follow-Up Inspection,http://publicreporting.ltchomes.net/en-ca/File.aspx?RecID=28022&FacilityID=20342,2021-11-30,2021-07-15,http://publicreporting.ltchomes.net/fr-ca/File.aspx?RecID=28022&FacilityID=20342,-79.163454525,43.7833110180001
3021,Central East,The Wexford,3021,1860 Lawrence Avenue East,null,Scarborough,M1R5B1,416-752-8877 ,416-752-8414,null,http://www.thewexford.org,null,Sandy,Bassett,The Wexford Residence Inc.,null,Non-Profit,166,null,YES,YES,YES,NO,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=C579&tab=0,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=C579&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=C579&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=C579&tab=0,The Wexford,1,1,2021-11-30,http://healthcareathome.ca/centraleast/en/Getting-care/Getting-Long-Term-Care/Wait-List,http://healthcareathome.ca/centraleast/fr/Obtenir-des-soins/Soins-de-longue-duree/Liste-d-attente,http://healthcareathome.ca/centraleast/en/Getting-care/Getting-Long-Term-Care/Eligibility-and-Admission,http://healthcareathome.ca/centraleast/fr/Obtenir-des-soins/Soins-de-longue-duree/Admissibilite-et-admission,1-800-263-3877,null,1 800 263-3877,null,Yes,Yes,1978,166,2021-12-06,Complaints Inspection,http://publicreporting.ltchomes.net/en-ca/File.aspx?RecID=27977&FacilityID=20574,2021-11-30,2021-05-31,http://publicreporting.ltchomes.net/fr-ca/File.aspx?RecID=27977&FacilityID=20574,-79.303204866,43.7440040050001
3030,Central East,Highland Wood,3030,7199 Gelert Road,P.O. Box 115,Haliburton,K0M1S0,705-457-1392 X284,705-457-2398,mdouglas@hhhs.ca,http://www.hhhs.ca,null,Michelle,Douglas,Haliburton Highlands Health Services Corporation,null,Non-Profit,30,null,YES,YES,YES,NO,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=C602&tab=0,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=C602&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=C602&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=C602&tab=0,Highland Wood,0.95,0.94,2021-11-30,http://healthcareathome.ca/centraleast/en/Getting-care/Getting-Long-Term-Care/Wait-List,http://healthcareathome.ca/centraleast/fr/Obtenir-des-soins/Soins-de-longue-duree/Liste-d-attente,http://healthcareathome.ca/centraleast/en/Getting-care/Getting-Long-Term-Care/Eligibility-and-Admission,http://healthcareathome.ca/centraleast/fr/Obtenir-des-soins/Soins-de-longue-duree/Admissibilite-et-admission,1-800-263-3877,null,1 800 263-3877,null,Yes,Yes,2000,24,2021-12-06,Critical Incident Inspection,http://publicreporting.ltchomes.net/en-ca/File.aspx?RecID=28317&FacilityID=20239,2021-11-30,2021-09-15,http://publicreporting.ltchomes.net/fr-ca/File.aspx?RecID=28317&FacilityID=20239,-78.529328934,45.038798264
3034,Central East,Ina Grafton Gage Home,3034,40 Bell Estate Road,null,Scarborough,M1L0E2,416-422-4890 ,416-422-1613,poneill@niggv.on.ca,http://www.niggv.on.ca,null,Althea,Bess-Douglas,Ina Grafton Gage Home of Toronto,Responsive Management Services Inc.,Non-Profit,128,null,YES,YES,NO,NO,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=C527&tab=0,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=C527&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=C527&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=C527&tab=0,Ina Grafton Gage Home,1,0.97,2021-11-30,http://healthcareathome.ca/centraleast/en/Getting-care/Getting-Long-Term-Care/Wait-List,http://healthcareathome.ca/centraleast/fr/Obtenir-des-soins/Soins-de-longue-duree/Liste-d-attente,http://healthcareathome.ca/centraleast/en/Getting-care/Getting-Long-Term-Care/Eligibility-and-Admission,http://healthcareathome.ca/centraleast/fr/Obtenir-des-soins/Soins-de-longue-duree/Admissibilite-et-admission,1-800-263-3877,null,1 800 263-3877,null,Yes,Yes,2009,104,2021-12-06,Complaints Inspection,http://publicreporting.ltchomes.net/en-ca/File.aspx?RecID=27979&FacilityID=21302,2021-11-30,2021-06-28,http://publicreporting.ltchomes.net/fr-ca/File.aspx?RecID=27979&FacilityID=21302,-79.277142555,43.7057649990001
3050,Central East,Hyland Crest,3050,6 McPherson Street,P.O. Box 30,Minden,K0M2K0,705-457-1392 X284,705-457-2398,adecarlo@hhhs.ca,http://www.hhhs.ca,null,April,DeCarlo,Haliburton Highlands Health Services Corporation,null,Non-Profit,62,null,YES,YES,YES,NO,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=M542&tab=0,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=M542&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=M542&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=M542&tab=0,Hope Street Terrace,1,0.96,2021-10-31,http://healthcareathome.ca/centraleast/en/Getting-care/Getting-Long-Term-Care/Wait-List,http://healthcareathome.ca/centraleast/fr/Obtenir-des-soins/Soins-de-longue-duree/Liste-d-attente,http://healthcareathome.ca/centraleast/en/Getting-care/Getting-Long-Term-Care/Eligibility-and-Admission,http://healthcareathome.ca/centraleast/fr/Obtenir-des-soins/Soins-de-longue-duree/Admissibilite-et-admission,1-800-263-3877,null,1 800 263-3877,null,Yes,Yes,2000,50,2021-12-06,Complaints Inspection,http://publicreporting.ltchomes.net/en-ca/File.aspx?RecID=26411&FacilityID=20253,2021-11-30,2020-11-09,http://publicreporting.ltchomes.net/fr-ca/File.aspx?RecID=26411&FacilityID=20253,-78.730152689,44.925273035
3053,Central East,Glen Hill Terrace,3053,80 Glen Hill Drive,null,Whitby,L1N7A3,905-444-3300 ,905-444-9231,eRobinson@dchomes.ca,0,null,Elisa,Robinson,Glen Hill Terrace Christian Homes Inc.,null,Non-Profit,160,null,NO,NO,NO,NO,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=3053&tab=0,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=3053&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=3053&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=3053&tab=0,Glen Hill Terrace,1,1,2021-11-30,http://healthcareathome.ca/centraleast/en/Getting-care/Getting-Long-Term-Care/Wait-List,http://healthcareathome.ca/centraleast/fr/Obtenir-des-soins/Soins-de-longue-duree/Liste-d-attente,http://healthcareathome.ca/centraleast/en/Getting-care/Getting-Long-Term-Care/Eligibility-and-Admission,http://healthcareathome.ca/centraleast/fr/Obtenir-des-soins/Soins-de-longue-duree/Admissibilite-et-admission,1-800-263-3877,null,1 800 263-3877,null,Yes,No,0,128,2021-12-06,Critical Incident Inspection,http://publicreporting.ltchomes.net/en-ca/File.aspx?RecID=28448&FacilityID=21371,2021-11-30,2021-10-04,http://publicreporting.ltchomes.net/fr-ca/File.aspx?RecID=28448&FacilityID=21371,-78.914830954,43.883914347
